Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_85_212,VGND,li1,104.4200,244.8000,0.000094
FILLER_85_200,VGND,li1,97.9800,244.8000,0.000094
FILLER_85_177,VGND,li1,87.6300,244.8000,0.000095
FILLER_85_169,VGND,li1,85.1000,244.8000,0.000094
FILLER_85_156,VGND,li1,80.0400,244.8000,0.000093
FILLER_85_121,VGND,li1,61.8700,244.8000,0.000076
FILLER_85_113,VGND,li1,59.3400,244.8000,0.000072
FILLER_85_111,VGND,li1,56.8100,244.8000,0.000065
FILLER_85_105,VGND,li1,55.2000,244.8000,0.000065
FILLER_85_93,VGND,li1,51.0600,244.8000,0.000058
FILLER_85_81,VGND,li1,45.5400,244.8000,0.000048
FILLER_85_69,VGND,li1,40.0200,244.8000,0.000040
FILLER_85_57,VGND,li1,34.5000,244.8000,0.000031
FILLER_85_55,VGND,li1,31.0500,244.8000,0.000024
FILLER_85_51,VGND,li1,29.9000,244.8000,0.000024
FILLER_85_39,VGND,li1,26.2200,244.8000,0.000016
FILLER_85_27,VGND,li1,20.7000,244.8000,0.000016
FILLER_85_15,VGND,li1,15.1800,244.8000,0.000016
FILLER_85_3,VGND,li1,9.6600,244.8000,0.000016
FILLER_84_561,VGND,li1,263.8100,239.3600,0.000112
FILLER_84_557,VGND,li1,262.6600,239.3600,0.000112
FILLER_84_545,VGND,li1,258.9800,239.3600,0.000112
FILLER_84_533,VGND,li1,253.4600,239.3600,0.000112
FILLER_84_528,VGND,li1,249.3200,239.3600,0.000112
FILLER_84_516,VGND,li1,245.6400,239.3600,0.000112
