net,length_um
_09245_,8.96µm
_10724_,8.96µm
_12326_,8.96µm
_14344_,8.96µm
_14634_,8.96µm
_14689_,8.96µm
_07227_,8.94µm
_07310_,8.94µm
_09458_,8.94µm
_10282_,8.94µm
_11573_,8.94µm
_12564_,8.94µm
_14157_,8.94µm
_14874_,8.94µm
net1214,8.94µm
_00114_,8.925µm
_00081_,8.92µm
_03103_,8.92µm
_06024_,8.92µm
_06669_,8.92µm
_07837_,8.92µm
_08568_,8.92µm
_10806_,8.92µm
_11321_,8.92µm
_11605_,8.92µm
_13753_,8.92µm
_07601_,8.91µm
_00602_,8.9µm
_01674_,8.9µm
_02758_,8.9µm
_02936_,8.9µm
_03656_,8.9µm
_03826_,8.9µm
_04402_,8.9µm
_04711_,8.9µm
_05114_,8.9µm
_06645_,8.9µm
_06686_,8.9µm
_08074_,8.9µm
_08107_,8.9µm
_08277_,8.9µm
_09278_,8.9µm
_09826_,8.9µm
_13076_,8.9µm
_13097_,8.9µm
_13959_,8.9µm
_13968_,8.9µm
_14386_,8.9µm
_15048_,8.9µm
net89,8.9µm
_00393_,8.88µm
_01109_,8.88µm
_07001_,8.88µm
_09283_,8.88µm
_13364_,8.88µm
_00546_,8.86µm
_00626_,8.86µm
_01433_,8.86µm
_03475_,8.86µm
_06383_,8.86µm
_08265_,8.86µm
_08279_,8.86µm
_09577_,8.86µm
_09636_,8.86µm
_09641_,8.86µm
_10039_,8.86µm
_10624_,8.86µm
_11142_,8.86µm
_12306_,8.86µm
_14636_,8.86µm
_02318_,8.84µm
_07763_,8.84µm
_11022_,8.84µm
net1148,8.84µm
_01808_,8.82µm
_03709_,8.82µm
_04049_,8.82µm
_05457_,8.82µm
_05469_,8.82µm
_06837_,8.82µm
_07028_,8.82µm
_07162_,8.82µm
_08746_,8.82µm
_10284_,8.82µm
_11004_,8.82µm
_11653_,8.82µm
_12655_,8.82µm
net199,8.82µm
_00564_,8.8µm
_00950_,8.8µm
_02009_,8.8µm
_04417_,8.8µm
_04842_,8.8µm
_06494_,8.8µm
_07628_,8.8µm
_08164_,8.8µm
_01645_,8.78µm
_04849_,8.78µm
_05810_,8.78µm
_05948_,8.78µm
_06264_,8.78µm
_08533_,8.78µm
_09516_,8.78µm
_09762_,8.78µm
_10596_,8.78µm
_10610_,8.78µm
_13507_,8.78µm
_14860_,8.78µm
_06925_,8.77µm
_03309_,8.76µm
_07871_,8.76µm
_08310_,8.76µm
_11370_,8.76µm
mantisa[13],8.75µm
_01997_,8.74µm
_04521_,8.74µm
_05166_,8.74µm
_05279_,8.74µm
_06073_,8.74µm
_06074_,8.74µm
_06834_,8.74µm
_11049_,8.74µm
_13709_,8.74µm
_13784_,8.74µm
_13789_,8.74µm
net1158,8.74µm
_01632_,8.725µm
_07473_,8.72µm
_10807_,8.72µm
_11492_,8.72µm
_11562_,8.72µm
_13012_,8.72µm
mantisaA[0],8.72µm
mantisaA[12],8.72µm
mantisaA[15],8.72µm
mantisaA[1],8.72µm
mantisaA[20],8.72µm
mantisaA[21],8.72µm
mantisaA[4],8.72µm
mantisaA[5],8.72µm
mantisaB[10],8.72µm
mantisaB[11],8.72µm
mantisaB[14],8.72µm
mantisaB[17],8.72µm
mantisaB[18],8.72µm
mantisaB[19],8.72µm
mantisaB[8],8.72µm
net1221,8.72µm
_00995_,8.7µm
_02138_,8.7µm
_02425_,8.7µm
_03146_,8.7µm
_06072_,8.7µm
_06467_,8.7µm
_09435_,8.7µm
_10811_,8.7µm
_12323_,8.7µm
_13027_,8.7µm
_14382_,8.7µm
_04946_,8.68µm
_05150_,8.68µm
_07230_,8.68µm
_07557_,8.68µm
_08799_,8.68µm
_01978_,8.675µm
_09811_,8.67µm
_03537_,8.66µm
_03894_,8.66µm
_05514_,8.66µm
_05656_,8.66µm
_06035_,8.66µm
_07079_,8.66µm
_10144_,8.66µm
_10307_,8.66µm
_12903_,8.66µm
_14768_,8.66µm
_02625_,8.655µm
_01122_,8.64µm
_03244_,8.64µm
_05222_,8.64µm
_13003_,8.64µm
_14134_,8.64µm
_14940_,8.64µm
_00445_,8.62µm
_00875_,8.62µm
_05156_,8.62µm
_06067_,8.62µm
_07589_,8.62µm
_11287_,8.62µm
_14149_,8.62µm
_14593_,8.62µm
_03026_,8.6µm
_03706_,8.6µm
_05806_,8.6µm
_06250_,8.6µm
_07975_,8.6µm
_08184_,8.6µm
_10331_,8.6µm
_12801_,8.6µm
_00765_,8.58µm
_01842_,8.58µm
_04121_,8.58µm
_05066_,8.58µm
_05964_,8.58µm
_07813_,8.58µm
_08139_,8.58µm
_08295_,8.58µm
_09683_,8.58µm
_12429_,8.58µm
_12529_,8.58µm
_12959_,8.58µm
_13657_,8.58µm
_14148_,8.58µm
_14490_,8.58µm
_14676_,8.58µm
_14679_,8.58µm
_06912_,8.57µm
_00341_,8.56µm
_00926_,8.56µm
_00989_,8.56µm
_01238_,8.56µm
_01933_,8.56µm
_02462_,8.56µm
_04185_,8.56µm
_04242_,8.56µm
_05902_,8.56µm
_06376_,8.56µm
_06415_,8.56µm
_07631_,8.56µm
_08897_,8.56µm
_10094_,8.56µm
_11171_,8.56µm
_12573_,8.56µm
_13589_,8.56µm
mantisaBshift\[15\],8.56µm
net1135,8.56µm
_07134_,8.55µm
_01210_,8.54µm
_03009_,8.54µm
_06436_,8.54µm
_06756_,8.54µm
_06957_,8.54µm
_09765_,8.54µm
_10890_,8.54µm
_11873_,8.54µm
_04220_,8.535µm
_00592_,8.52µm
_01097_,8.52µm
_01620_,8.52µm
_01888_,8.52µm
_04395_,8.52µm
_07629_,8.52µm
_07630_,8.52µm
_07869_,8.52µm
_07906_,8.52µm
_08508_,8.52µm
_09301_,8.52µm
_12015_,8.52µm
_14989_,8.52µm
undefined3,8.52µm
net1029,8.52µm
_00860_,8.5µm
_01045_,8.5µm
_02476_,8.5µm
_03027_,8.5µm
_05676_,8.5µm
_05927_,8.5µm
_08669_,8.5µm
_08924_,8.5µm
_11223_,8.5µm
_11741_,8.5µm
_11869_,8.5µm
_13808_,8.5µm
_14773_,8.5µm
_14830_,8.5µm
mantisa[21],8.5µm
mantisa[22],8.5µm
_10388_,8.495µm
_02403_,8.48µm
_04058_,8.48µm
_06057_,8.48µm
_06092_,8.48µm
_06258_,8.48µm
_07741_,8.48µm
_09300_,8.48µm
_09660_,8.48µm
_10262_,8.48µm
_11745_,8.48µm
_12466_,8.48µm
_14549_,8.48µm
_08109_,8.465µm
_10843_,8.465µm
_01903_,8.46µm
_03165_,8.46µm
_04458_,8.46µm
_08117_,8.46µm
_08557_,8.46µm
_11198_,8.46µm
_11609_,8.46µm
_13708_,8.46µm
_15055_,8.46µm
_02197_,8.44µm
_02279_,8.44µm
_02315_,8.44µm
_03486_,8.44µm
_05613_,8.44µm
_06337_,8.44µm
_07169_,8.44µm
_07202_,8.44µm
_07777_,8.44µm
_08449_,8.44µm
_09304_,8.44µm
_09342_,8.44µm
_09382_,8.44µm
_11313_,8.44µm
_11845_,8.44µm
_11881_,8.44µm
_12189_,8.44µm
_13161_,8.44µm
_13461_,8.44µm
net283,8.44µm
_09250_,8.435µm
_01321_,8.42µm
_02032_,8.42µm
_02346_,8.42µm
_04401_,8.42µm
_05309_,8.42µm
_08551_,8.42µm
_09143_,8.42µm
_09732_,8.42µm
_10149_,8.42µm
_13628_,8.42µm
_00311_,8.4µm
_00827_,8.4µm
_01498_,8.4µm
_02011_,8.4µm
_02545_,8.4µm
_06391_,8.4µm
_06894_,8.4µm
_07135_,8.4µm
_07302_,8.4µm
_08809_,8.4µm
_10138_,8.4µm
_10383_,8.4µm
_12500_,8.4µm
_13631_,8.4µm
_14129_,8.4µm
_08417_,8.395µm
_02933_,8.38µm
_04518_,8.38µm
_05685_,8.38µm
_10540_,8.38µm
_10657_,8.38µm
_10816_,8.38µm
_14215_,8.38µm
_14624_,8.38µm
_06314_,8.375µm
_00523_,8.37µm
_01955_,8.36µm
_02316_,8.36µm
_02445_,8.36µm
_04453_,8.36µm
_07291_,8.36µm
_07818_,8.36µm
_08054_,8.36µm
_08855_,8.36µm
_09333_,8.36µm
_09631_,8.36µm
_13208_,8.36µm
_13639_,8.36µm
_13842_,8.36µm
_14377_,8.36µm
_01740_,8.34µm
_01956_,8.34µm
_02894_,8.34µm
_03797_,8.34µm
_05280_,8.34µm
_05881_,8.34µm
_09392_,8.34µm
_11086_,8.34µm
_11825_,8.34µm
_12010_,8.34µm
_13007_,8.34µm
_13563_,8.34µm
_13812_,8.34µm
_14108_,8.34µm
_14612_,8.34µm
_11133_,8.33µm
_02151_,8.32µm
_03011_,8.32µm
_03287_,8.32µm
_04712_,8.32µm
_06210_,8.32µm
_07095_,8.32µm
_07872_,8.32µm
_09230_,8.32µm
_11403_,8.32µm
_11929_,8.32µm
_12520_,8.32µm
_13471_,8.32µm
_14751_,8.32µm
_08199_,8.315µm
_08542_,8.31µm
_00956_,8.3µm
_01479_,8.3µm
net1076,8.29µm
_03978_,8.28µm
_10589_,8.28µm
_12692_,8.28µm
_13562_,8.28µm
_13635_,8.28µm
mantisa[10],8.27µm
_07523_,8.26µm
_08872_,8.26µm
_12918_,8.26µm
_14162_,8.26µm
_03532_,8.245µm
_00591_,8.24µm
_01577_,8.24µm
_02489_,8.24µm
_02500_,8.24µm
_04101_,8.24µm
_04438_,8.24µm
_04624_,8.24µm
_08605_,8.24µm
_08679_,8.24µm
_08728_,8.24µm
_10963_,8.24µm
_12000_,8.24µm
_12839_,8.24µm
_13002_,8.24µm
_14195_,8.24µm
_14230_,8.24µm
_14380_,8.24µm
net978,8.24µm
net1172,8.24µm
_00357_,8.225µm
_01857_,8.22µm
_06731_,8.22µm
_07122_,8.22µm
_08868_,8.22µm
_08896_,8.22µm
_10620_,8.205µm
_00920_,8.2µm
_01446_,8.2µm
_03141_,8.2µm
_06544_,8.2µm
_06805_,8.2µm
_07520_,8.2µm
_08105_,8.2µm
_09282_,8.2µm
_10062_,8.2µm
_11465_,8.2µm
_12137_,8.2µm
_12499_,8.2µm
_13929_,8.2µm
_15080_,8.2µm
net1170,8.2µm
_08888_,8.175µm
_00967_,8.16µm
_01944_,8.16µm
_02782_,8.16µm
_04676_,8.16µm
_06134_,8.16µm
_06670_,8.16µm
_07019_,8.16µm
_08150_,8.16µm
_08469_,8.16µm
_09261_,8.16µm
_09550_,8.16µm
_11335_,8.16µm
_12360_,8.16µm
_13066_,8.16µm
_14437_,8.16µm
_02729_,8.155µm
_08873_,8.15µm
_00165_,8.14µm
_01472_,8.14µm
_02376_,8.14µm
_03854_,8.14µm
_04283_,8.14µm
_06549_,8.14µm
_07637_,8.14µm
_07989_,8.14µm
_07998_,8.14µm
_09793_,8.14µm
_11672_,8.14µm
_12487_,8.14µm
_13305_,8.14µm
_13971_,8.14µm
_14904_,8.14µm
_14963_,8.14µm
mantisaA0\[14\],8.14µm
mantisaA0\[21\],8.14µm
_08804_,8.125µm
_00723_,8.12µm
_01370_,8.12µm
_01512_,8.12µm
_01786_,8.12µm
_01788_,8.12µm
_05812_,8.12µm
_06082_,8.12µm
_06729_,8.12µm
_07006_,8.12µm
_07614_,8.12µm
_08561_,8.12µm
_12544_,8.12µm
_13218_,8.12µm
_13645_,8.12µm
_14754_,8.12µm
_14844_,8.12µm
_14946_,8.12µm
_00200_,8.1µm
_00240_,8.1µm
_01688_,8.1µm
_01695_,8.1µm
_02901_,8.1µm
_03230_,8.1µm
_04015_,8.1µm
_04207_,8.1µm
_05803_,8.1µm
_07568_,8.1µm
_07904_,8.1µm
_08019_,8.1µm
_08319_,8.1µm
_08748_,8.1µm
_09503_,8.1µm
_10771_,8.1µm
_12950_,8.1µm
_14893_,8.1µm
mantisaA0\[22\],8.1µm
_05947_,8.09µm
_11239_,8.085µm
_01022_,8.08µm
_05069_,8.08µm
_06533_,8.08µm
_06676_,8.08µm
_09172_,8.08µm
_10717_,8.08µm
_11443_,8.08µm
_12783_,8.08µm
_00009_,8.065µm
_01002_,8.06µm
_05365_,8.06µm
_05666_,8.06µm
_06615_,8.06µm
_07574_,8.06µm
_09209_,8.06µm
_09451_,8.06µm
_10705_,8.06µm
_11325_,8.06µm
_11361_,8.06µm
_13289_,8.06µm
_13743_,8.06µm
_13920_,8.06µm
_14101_,8.06µm
_03863_,8.04µm
_06144_,8.04µm
_09396_,8.04µm
_11611_,8.04µm
_14291_,8.04µm
_14786_,8.04µm
mantisaA0\[10\],8.04µm
_07023_,8.03µm
mantisaB[2],8.03µm
_00116_,8.025µm
_00969_,8.02µm
_01178_,8.02µm
_02567_,8.02µm
_03848_,8.02µm
_04824_,8.02µm
_05019_,8.02µm
_06414_,8.02µm
_06803_,8.02µm
_07879_,8.02µm
_08699_,8.02µm
_09297_,8.02µm
_13251_,8.02µm
_14541_,8.02µm
_05056_,8.005µm
_01578_,8µm
_01860_,8µm
_01936_,8µm
_03276_,8µm
_06266_,8µm
_07108_,8µm
_08292_,8µm
_08571_,8µm
_10769_,8µm
_12868_,8µm
_14259_,8µm
_14349_,8µm
_14357_,8µm
_15127_,8µm
_02591_,7.99µm
_13582_,7.99µm
_00709_,7.985µm
_11540_,7.985µm
_00985_,7.98µm
_01706_,7.98µm
_02080_,7.98µm
_02162_,7.98µm
_02498_,7.98µm
_02808_,7.98µm
_03424_,7.98µm
_03517_,7.98µm
_04320_,7.98µm
_04631_,7.98µm
_04880_,7.98µm
_05008_,7.98µm
_06121_,7.98µm
_06476_,7.98µm
_06518_,7.98µm
_06677_,7.98µm
_07371_,7.98µm
_07486_,7.98µm
_07781_,7.98µm
_08110_,7.98µm
_09058_,7.98µm
_09417_,7.98µm
_09445_,7.98µm
_09962_,7.98µm
_10442_,7.98µm
_10599_,7.98µm
_11371_,7.98µm
_12453_,7.98µm
_13702_,7.98µm
_13970_,7.98µm
_14140_,7.98µm
_14302_,7.98µm
_14813_,7.98µm
net177,7.98µm
_02251_,7.96µm
_03783_,7.96µm
_12707_,7.96µm
_00712_,7.94µm
_00784_,7.94µm
_01444_,7.94µm
_03065_,7.94µm
_04068_,7.94µm
_04236_,7.94µm
_05470_,7.94µm
_08920_,7.94µm
_09116_,7.94µm
_09215_,7.94µm
_09539_,7.94µm
_11752_,7.94µm
_11828_,7.94µm
_14524_,7.94µm
net1152,7.94µm
_03544_,7.93µm
_00370_,7.92µm
_05686_,7.92µm
_06662_,7.92µm
_07084_,7.92µm
_08703_,7.92µm
_09727_,7.92µm
_10266_,7.92µm
_12725_,7.92µm
_12869_,7.92µm
_13887_,7.92µm
_14501_,7.92µm
_00566_,7.9µm
_00568_,7.9µm
_03061_,7.9µm
_03875_,7.9µm
_05421_,7.9µm
_05934_,7.9µm
_06123_,7.9µm
_06482_,7.9µm
_08106_,7.9µm
_09144_,7.9µm
_09607_,7.9µm
_11704_,7.9µm
_11980_,7.9µm
_11986_,7.9µm
_13215_,7.9µm
_14017_,7.9µm
_08923_,7.895µm
expb[4],7.89µm
mantisaA[16],7.89µm
signb,7.89µm
_02372_,7.88µm
_04870_,7.88µm
_06096_,7.88µm
_06147_,7.88µm
_07730_,7.88µm
_08192_,7.88µm
_08599_,7.88µm
_10394_,7.88µm
_11217_,7.88µm
_13172_,7.88µm
_04590_,7.875µm
_01396_,7.86µm
_03710_,7.86µm
_04688_,7.86µm
_08848_,7.86µm
_09784_,7.86µm
_10973_,7.86µm
_11395_,7.86µm
_12168_,7.86µm
net36,7.86µm
_14514_,7.855µm
_12231_,7.85µm
_09224_,7.845µm
_03307_,7.84µm
_06091_,7.84µm
_08283_,7.84µm
_09070_,7.84µm
_09648_,7.84µm
_10334_,7.84µm
_11417_,7.84µm
_12851_,7.84µm
_06913_,7.825µm
_00170_,7.82µm
_01190_,7.82µm
_09317_,7.82µm
_09796_,7.82µm
_13885_,7.82µm
net1210,7.82µm
_03768_,7.8µm
_04918_,7.8µm
_06682_,7.8µm
_09502_,7.8µm
_04632_,7.795µm
sign,7.79µm
_00659_,7.78µm
_00943_,7.78µm
_01969_,7.78µm
_02043_,7.78µm
_02196_,7.78µm
_03704_,7.78µm
_06109_,7.78µm
_07715_,7.78µm
_07864_,7.78µm
_08234_,7.78µm
_10438_,7.78µm
_10943_,7.78µm
_13451_,7.78µm
_13654_,7.78µm
_14281_,7.78µm
_14347_,7.78µm
_00235_,7.765µm
_01031_,7.76µm
_03507_,7.76µm
_08892_,7.76µm
_11413_,7.76µm
_11988_,7.76µm
net1213,7.76µm
_01397_,7.74µm
_02909_,7.74µm
_03145_,7.74µm
_03576_,7.74µm
_03945_,7.74µm
_04386_,7.74µm
_05304_,7.74µm
_05722_,7.74µm
_06874_,7.74µm
_07865_,7.74µm
_08052_,7.74µm
_08141_,7.74µm
_10581_,7.74µm
net955,7.74µm
_08929_,7.72µm
_10959_,7.72µm
_14709_,7.72µm
expa[7],7.71µm
_00053_,7.705µm
_00197_,7.7µm
_00646_,7.7µm
_07064_,7.7µm
_07789_,7.7µm
_07851_,7.7µm
_08274_,7.7µm
_14448_,7.7µm
_00110_,7.695µm
_01353_,7.68µm
_04174_,7.68µm
_04855_,7.68µm
_04927_,7.68µm
_07218_,7.68µm
_07389_,7.68µm
_09391_,7.68µm
_10187_,7.68µm
_12494_,7.68µm
_12522_,7.68µm
four_man\[31\],7.68µm
_02435_,7.66µm
_03828_,7.66µm
_04154_,7.66µm
_05479_,7.66µm
_05630_,7.66µm
_07627_,7.66µm
_07923_,7.66µm
_08767_,7.66µm
_09326_,7.66µm
_11210_,7.66µm
_12225_,7.66µm
_13060_,7.66µm
_13988_,7.66µm
_14052_,7.66µm
_14089_,7.66µm
_14209_,7.66µm
_14477_,7.645µm
_01018_,7.64µm
_01235_,7.64µm
_01392_,7.64µm
_03446_,7.64µm
_03573_,7.64µm
_03842_,7.64µm
_03955_,7.64µm
_05891_,7.64µm
_06182_,7.64µm
_07098_,7.64µm
_07285_,7.64µm
_07644_,7.64µm
_08968_,7.64µm
_09170_,7.64µm
_10042_,7.64µm
_10245_,7.64µm
_10494_,7.64µm
_10527_,7.64µm
_10621_,7.64µm
_13344_,7.64µm
_13388_,7.64µm
_14005_,7.64µm
_15070_,7.64µm
expmiddleb\[5\],7.64µm
net391,7.64µm
_03772_,7.62µm
_06098_,7.62µm
_06578_,7.62µm
_09389_,7.62µm
_11619_,7.62µm
mantisaB0\[10\],7.62µm
_00109_,7.605µm
_07686_,7.605µm
_01004_,7.6µm
_01341_,7.6µm
_03937_,7.6µm
_04734_,7.6µm
_04764_,7.6µm
_06411_,7.6µm
_07501_,7.6µm
_08154_,7.6µm
_08764_,7.6µm
_09115_,7.6µm
_09285_,7.6µm
_10517_,7.6µm
_11350_,7.6µm
_12373_,7.6µm
_12568_,7.6µm
_12583_,7.6µm
_11034_,7.59µm
mantisa[19],7.59µm
_00361_,7.58µm
_01877_,7.58µm
_10917_,7.58µm
_13555_,7.58µm
_13890_,7.58µm
_14368_,7.58µm
net1091,7.565µm
_00771_,7.56µm
_00974_,7.56µm
_02441_,7.56µm
_02820_,7.56µm
_05235_,7.56µm
_05754_,7.56µm
_09635_,7.56µm
_09783_,7.56µm
_11196_,7.56µm
_11921_,7.56µm
_12086_,7.56µm
_12600_,7.56µm
_12923_,7.56µm
_14596_,7.55µm
_01741_,7.545µm
_00785_,7.54µm
_02459_,7.54µm
_02763_,7.54µm
_04396_,7.54µm
_05072_,7.54µm
_06849_,7.54µm
_09033_,7.54µm
_12173_,7.54µm
_12966_,7.54µm
_13223_,7.54µm
_03030_,7.53µm
_01088_,7.52µm
_01365_,7.52µm
_01613_,7.52µm
_01878_,7.52µm
_03731_,7.52µm
_04431_,7.52µm
_05458_,7.52µm
_05538_,7.52µm
_06139_,7.52µm
_06333_,7.52µm
_07010_,7.52µm
_08081_,7.52µm
_08426_,7.52µm
_08686_,7.52µm
_09476_,7.52µm
_09537_,7.52µm
_09735_,7.52µm
_10202_,7.52µm
_10737_,7.52µm
_10825_,7.52µm
_11003_,7.52µm
_11409_,7.52µm
_12060_,7.52µm
_12109_,7.52µm
_13882_,7.52µm
_14406_,7.52µm
_14724_,7.52µm
_14782_,7.52µm
_14863_,7.52µm
net53,7.52µm
_11120_,7.515µm
_04841_,7.5µm
_10876_,7.5µm
_13307_,7.5µm
_14019_,7.5µm
expa[0],7.49µm
_01377_,7.48µm
_01849_,7.48µm
_02188_,7.48µm
_02540_,7.48µm
_03107_,7.48µm
_03776_,7.48µm
_04053_,7.48µm
_05770_,7.48µm
_07254_,7.48µm
_09795_,7.48µm
_10152_,7.48µm
_12550_,7.48µm
_12909_,7.48µm
_13418_,7.48µm
_13809_,7.48µm
_14046_,7.48µm
net370,7.48µm
net1149,7.48µm
_00776_,7.46µm
_00979_,7.46µm
_02276_,7.46µm
_07229_,7.46µm
_12603_,7.46µm
_13078_,7.46µm
_14851_,7.46µm
net1126,7.46µm
_01450_,7.44µm
_02992_,7.44µm
_06065_,7.44µm
_06313_,7.44µm
_06909_,7.44µm
_08145_,7.44µm
_08181_,7.44µm
_08224_,7.44µm
_08275_,7.44µm
_10084_,7.44µm
_10099_,7.44µm
_10121_,7.44µm
_10803_,7.44µm
_13487_,7.44µm
_13519_,7.44µm
_14413_,7.44µm
_14517_,7.44µm
_15040_,7.44µm
_15085_,7.44µm
_01546_,7.43µm
_01798_,7.43µm
_00939_,7.42µm
_01258_,7.42µm
_10896_,7.42µm
_11106_,7.42µm
_11603_,7.42µm
_11800_,7.42µm
_11817_,7.42µm
_12083_,7.42µm
_13284_,7.42µm
net941,7.415µm
_00405_,7.4µm
_00825_,7.4µm
_01764_,7.4µm
_01939_,7.4µm
_02647_,7.4µm
_04625_,7.4µm
_04969_,7.4µm
_05472_,7.4µm
_06607_,7.4µm
_07097_,7.4µm
_07424_,7.4µm
_07456_,7.4µm
_11594_,7.4µm
_12006_,7.4µm
_12415_,7.4µm
_12726_,7.4µm
expmiddled\[1\],7.4µm
net45,7.4µm
_00453_,7.395µm
_00238_,7.385µm
_00684_,7.38µm
_02429_,7.38µm
_08640_,7.38µm
_12817_,7.38µm
_14570_,7.38µm
_05257_,7.36µm
_05343_,7.36µm
_05373_,7.36µm
_10408_,7.36µm
_10480_,7.36µm
_08900_,7.345µm
_00867_,7.34µm
_05606_,7.34µm
_05728_,7.34µm
_06900_,7.34µm
_14568_,7.34µm
exp[6],7.33µm
_02344_,7.32µm
_02437_,7.32µm
_02475_,7.32µm
_03261_,7.32µm
_03880_,7.32µm
_05094_,7.32µm
_06156_,7.32µm
_06432_,7.32µm
_06527_,7.32µm
_06679_,7.32µm
_06835_,7.32µm
_06937_,7.32µm
_07046_,7.32µm
_08188_,7.32µm
_08443_,7.32µm
_08805_,7.32µm
_09898_,7.32µm
_11491_,7.32µm
_12143_,7.32µm
_12759_,7.32µm
_12823_,7.32µm
_14611_,7.32µm
_01501_,7.3µm
_03001_,7.3µm
_04809_,7.3µm
_06352_,7.3µm
_10016_,7.3µm
_12059_,7.3µm
_12496_,7.3µm
_14603_,7.3µm
_14800_,7.3µm
_01121_,7.28µm
_03913_,7.28µm
_07314_,7.28µm
_15069_,7.28µm
net35,7.28µm
_14872_,7.275µm
_05550_,7.26µm
_14761_,7.26µm
_01769_,7.24µm
_02058_,7.24µm
_03802_,7.24µm
_05714_,7.24µm
_07032_,7.24µm
_07794_,7.24µm
_08616_,7.24µm
_09284_,7.24µm
_10635_,7.24µm
_10964_,7.24µm
_11509_,7.24µm
_11627_,7.24µm
_14352_,7.24µm
_02128_,7.22µm
_02519_,7.22µm
_03513_,7.22µm
_03538_,7.22µm
_04403_,7.22µm
_05621_,7.22µm
_05680_,7.22µm
_06898_,7.22µm
_07041_,7.22µm
_07149_,7.22µm
_07344_,7.22µm
_09410_,7.22µm
_09546_,7.22µm
_09906_,7.22µm
_10554_,7.22µm
_11832_,7.22µm
_13278_,7.22µm
net83,7.22µm
_00786_,7.2µm
_01222_,7.2µm
_02533_,7.2µm
_03205_,7.2µm
_03728_,7.2µm
_04464_,7.2µm
_05604_,7.2µm
_06541_,7.2µm
_07082_,7.2µm
_07087_,7.2µm
_07199_,7.2µm
_07676_,7.2µm
_09054_,7.2µm
_09187_,7.2µm
_09452_,7.2µm
_09613_,7.2µm
_10281_,7.2µm
_10345_,7.2µm
_11578_,7.2µm
_11676_,7.2µm
_13667_,7.2µm
_13716_,7.2µm
_14632_,7.2µm
_14737_,7.2µm
net942,7.2µm
_01562_,7.18µm
_01669_,7.18µm
_01736_,7.18µm
_02159_,7.18µm
_05555_,7.18µm
_05984_,7.18µm
_06132_,7.18µm
_06177_,7.18µm
_07440_,7.18µm
_08406_,7.18µm
_09472_,7.18µm
_09570_,7.18µm
_10297_,7.18µm
_12248_,7.18µm
_12708_,7.18µm
mantisaB0\[8\],7.18µm
signA1,7.18µm
_01175_,7.16µm
_01592_,7.16µm
_03191_,7.16µm
_11435_,7.16µm
_00297_,7.15µm
_00135_,7.145µm
_02261_,7.14µm
_02274_,7.14µm
_02751_,7.14µm
_03804_,7.14µm
_06358_,7.14µm
_07735_,7.14µm
_08564_,7.14µm
_09091_,7.14µm
_09242_,7.14µm
_11246_,7.14µm
_00408_,7.12µm
_00887_,7.12µm
_02395_,7.12µm
_02845_,7.12µm
_05959_,7.12µm
_06521_,7.12µm
_07773_,7.12µm
_11567_,7.12µm
_12057_,7.12µm
_12591_,7.12µm
_13085_,7.12µm
_08157_,7.105µm
_01782_,7.1µm
_02536_,7.1µm
_02785_,7.1µm
_03777_,7.1µm
_04013_,7.1µm
_05210_,7.1µm
_05583_,7.1µm
_06172_,7.1µm
_06811_,7.1µm
_06922_,7.1µm
_07662_,7.1µm
_09109_,7.1µm
_09343_,7.1µm
_09717_,7.1µm
_09894_,7.1µm
_09945_,7.1µm
_10002_,7.1µm
_11202_,7.1µm
_11654_,7.1µm
_12633_,7.1µm
_12740_,7.1µm
_14784_,7.1µm
net1218,7.1µm
_00043_,7.095µm
_09096_,7.09µm
_00003_,7.085µm
_00178_,7.085µm
_01923_,7.08µm
_04488_,7.08µm
_05598_,7.08µm
_05602_,7.08µm
_06561_,7.08µm
_07320_,7.08µm
_08701_,7.08µm
_10595_,7.08µm
_11064_,7.08µm
_12299_,7.08µm
_13939_,7.08µm
_11253_,7.065µm
_00305_,7.06µm
_01680_,7.06µm
_01921_,7.06µm
_02094_,7.06µm
_03104_,7.06µm
_03213_,7.06µm
_03303_,7.06µm
_03379_,7.06µm
_03436_,7.06µm
_03519_,7.06µm
_03739_,7.06µm
_03747_,7.06µm
_04430_,7.06µm
_05372_,7.06µm
_05426_,7.06µm
_06175_,7.06µm
_06700_,7.06µm
_08708_,7.06µm
_09194_,7.06µm
_09350_,7.06µm
_09870_,7.06µm
_09992_,7.06µm
_10107_,7.06µm
_10910_,7.06µm
_11157_,7.06µm
_11181_,7.06µm
_11665_,7.06µm
_13142_,7.06µm
_13324_,7.06µm
_13984_,7.06µm
_07489_,7.04µm
_11864_,7.04µm
_12139_,7.04µm
_13804_,7.03µm
_05753_,7.025µm
_10339_,7.025µm
_00371_,7µm
_08749_,7µm
_09901_,7µm
_10288_,7µm
_13121_,7µm
_14155_,7µm
_01587_,6.98µm
_02531_,6.98µm
_02735_,6.98µm
_02772_,6.98µm
_03476_,6.98µm
_05225_,6.98µm
_06167_,6.98µm
_07077_,6.98µm
_08373_,6.98µm
_08446_,6.98µm
_10851_,6.98µm
_10887_,6.98µm
_11088_,6.98µm
_11165_,6.98µm
_12877_,6.98µm
_13659_,6.98µm
_13993_,6.98µm
_14145_,6.98µm
_14436_,6.98µm
_14616_,6.98µm
_14741_,6.98µm
_14855_,6.98µm
net345,6.98µm
_03299_,6.97µm
_01868_,6.96µm
_02146_,6.96µm
_02275_,6.96µm
_03888_,6.96µm
_04152_,6.96µm
_04799_,6.96µm
