net,length_um
_08456_,9.78µm
_10281_,9.78µm
_10287_,9.78µm
_10406_,9.78µm
_11694_,9.78µm
_12212_,9.78µm
_13585_,9.78µm
_15042_,9.78µm
_17186_,9.78µm
_17490_,9.78µm
_17697_,9.78µm
_18048_,9.78µm
_18296_,9.78µm
_20658_,9.78µm
_21568_,9.78µm
adder_buffer.out\[12\],9.78µm
multiplier_instance.TT.genblk1\[0\].CSA1.C\[7\],9.78µm
multiplier_instance.TT.genblk1\[1\].CSA1.A\[21\],9.78µm
multiplier_instance.TT.genblk1\[4\].CSA1.A\[21\],9.78µm
multiplier_instance.TT.genblk1\[6\].CSA1.B\[39\],9.78µm
net2234,9.78µm
net2282,9.78µm
_01171_,9.775µm
_05200_,9.77µm
_21776_,9.77µm
_04210_,9.76µm
_17740_,9.76µm
_18280_,9.76µm
a[21],9.76µm
b[1],9.76µm
multiplier_instance.PPG.genblk1\[12\].masked\[22\],9.76µm
net3227,9.76µm
_01281_,9.745µm
_13155_,9.745µm
_00461_,9.74µm
_03419_,9.74µm
_03710_,9.74µm
_03995_,9.74µm
_04481_,9.74µm
_05357_,9.74µm
_05720_,9.74µm
_07589_,9.74µm
_08116_,9.74µm
_09000_,9.74µm
_12024_,9.74µm
_14573_,9.74µm
_18410_,9.74µm
_18983_,9.74µm
_21640_,9.74µm
adder_buffer.array\[1\]\[18\],9.74µm
adder_instance.expmiddlea\[0\],9.74µm
multiplier_instance.s3_sum\[36\],9.74µm
reorder_buf_instance.array\[3\]\[30\],9.74µm
reorder_buf_instance.array\[4\]\[0\],9.74µm
_20846_,9.735µm
_04594_,9.72µm
_05546_,9.72µm
_06259_,9.72µm
_09766_,9.72µm
_15044_,9.72µm
_17204_,9.72µm
_20543_,9.72µm
_21096_,9.72µm
multiplier_instance.TT.genblk1\[1\].CSA1.A\[9\],9.72µm
reorder_buf_instance.array\[9\]\[12\],9.72µm
_09626_,9.705µm
_00469_,9.7µm
_02689_,9.7µm
_04136_,9.7µm
_04237_,9.7µm
_04379_,9.7µm
_04516_,9.7µm
_04852_,9.7µm
_05218_,9.7µm
_07425_,9.7µm
_08097_,9.7µm
_08173_,9.7µm
_09083_,9.7µm
_09584_,9.7µm
_09643_,9.7µm
_09869_,9.7µm
_13279_,9.7µm
_13440_,9.7µm
_15258_,9.7µm
_16030_,9.7µm
_16122_,9.7µm
_17080_,9.7µm
_18717_,9.7µm
_20309_,9.7µm
_20360_,9.7µm
_21161_,9.7µm
_21406_,9.7µm
_21740_,9.7µm
adder_buffer.array\[1\]\[20\],9.7µm
adder_buffer.array\[1\]\[22\],9.7µm
adder_buffer.array\[3\]\[10\],9.7µm
adder_buffer.array\[3\]\[37\],9.7µm
div_mantisa\[3\],9.7µm
multiplier_instance.TT.genblk1\[0\].CSA1.A\[3\],9.7µm
multiplier_instance.TT.genblk1\[4\].CSA1.B\[17\],9.7µm
multiplier_instance.TT.genblk1\[4\].CSA1.B\[31\],9.7µm
multiplier_instance.TT.genblk1\[5\].CSA1.A\[15\],9.7µm
multiplier_instance.TT.genblk1\[7\].CSA1.B\[35\],9.7µm
reorder_buf_instance.array\[0\]\[27\],9.7µm
reorder_buf_instance.array\[10\]\[28\],9.7µm
_01130_,9.685µm
_01342_,9.685µm
_09043_,9.68µm
_17696_,9.68µm
_17949_,9.68µm
_19011_,9.68µm
_19276_,9.68µm
_19775_,9.68µm
_20117_,9.68µm
multiplier_instance.TT.genblk1\[7\].CSA1.A\[23\],9.68µm
reorder_buf_instance.array\[2\]\[23\],9.68µm
_02287_,9.675µm
_00032_,9.66µm
_06299_,9.66µm
_06480_,9.66µm
_07162_,9.66µm
_09133_,9.66µm
_12340_,9.66µm
_17364_,9.66µm
_20202_,9.66µm
_20490_,9.66µm
_20624_,9.66µm
net2754,9.66µm
net3236,9.66µm
_01168_,9.655µm
multiplier_instance.TT.genblk1\[6\].CSA1.B\[34\],9.655µm
_21492_,9.65µm
_01799_,9.645µm
_02323_,9.645µm
_02455_,9.645µm
_02467_,9.645µm
_06557_,9.645µm
_18248_,9.645µm
_03277_,9.64µm
_04848_,9.64µm
_08993_,9.64µm
_14047_,9.64µm
_15671_,9.64µm
_16124_,9.64µm
_17258_,9.64µm
b[13],9.64µm
b[4],9.64µm
c[14],9.64µm
c[1],9.64µm
c[20],9.64µm
divider_instance.expmiddleb\[4\],9.64µm
multiplier_instance.PPG.genblk1\[19\].masked\[4\],9.64µm
_01109_,9.635µm
_15475_,9.63µm
adder_buffer.array\[2\]\[37\],9.625µm
multiplier_instance.TT.genblk1\[5\].CSA1.B\[21\],9.625µm
_03480_,9.62µm
_04138_,9.62µm
_04865_,9.62µm
_05853_,9.62µm
_07144_,9.62µm
_08112_,9.62µm
_10299_,9.62µm
_15027_,9.62µm
_15281_,9.62µm
_15583_,9.62µm
_19059_,9.62µm
_19519_,9.62µm
_20633_,9.62µm
_21036_,9.62µm
_21537_,9.62µm
adder_buffer.array\[3\]\[23\],9.62µm
multiplier_instance.TT.genblk1\[3\].CSA1.A\[18\],9.62µm
multiplier_instance.TT.genblk1\[4\].CSA1.C\[22\],9.62µm
reorder_buf_instance.array\[11\]\[25\],9.62µm
net2897,9.62µm
net3033,9.62µm
net3156,9.62µm
_19572_,9.61µm
_04829_,9.6µm
_06906_,9.6µm
_11147_,9.6µm
_12130_,9.6µm
_13609_,9.6µm
_16792_,9.6µm
_16978_,9.6µm
_17917_,9.6µm
_19133_,9.6µm
_19721_,9.6µm
_21051_,9.6µm
mult_mantisa\[18\],9.6µm
reorder_buf_instance.array\[14\]\[16\],9.6µm
reorder_buf_instance.ready_check\[7\],9.6µm
net3184,9.6µm
_11545_,9.59µm
_02666_,9.58µm
_02993_,9.58µm
_05085_,9.58µm
_05828_,9.58µm
_06619_,9.58µm
_07532_,9.58µm
_07598_,9.58µm
_08286_,9.58µm
_09027_,9.58µm
_10358_,9.58µm
_11029_,9.58µm
_11503_,9.58µm
_11626_,9.58µm
_13057_,9.58µm
_13196_,9.58µm
_13769_,9.58µm
_14386_,9.58µm
_16044_,9.58µm
_16463_,9.58µm
_18170_,9.58µm
_18751_,9.58µm
_19270_,9.58µm
_19853_,9.58µm
_20885_,9.58µm
multiplier_instance.TT.genblk1\[0\].CSA1.B\[10\],9.58µm
multiplier_instance.TT.genblk1\[1\].CSA1.C\[23\],9.58µm
multiplier_instance.TT.genblk1\[6\].CSA1.A\[22\],9.58µm
reorder_buf_instance.array\[12\]\[10\],9.58µm
reorder_buf_instance.array\[15\]\[1\],9.58µm
reorder_buf_instance.array\[15\]\[9\],9.58µm
reorder_buf_instance.array\[3\]\[12\],9.58µm
reorder_buf_instance.array\[7\]\[23\],9.58µm
reorder_buf_instance.array\[7\]\[7\],9.58µm
_20079_,9.575µm
adder_buffer.array\[2\]\[16\],9.565µm
_10659_,9.56µm
_15088_,9.56µm
_16745_,9.56µm
multiplier_instance.TT.genblk1\[4\].CSA1.A\[29\],9.56µm
net3035,9.56µm
reorder_buf_instance.array\[13\]\[26\],9.545µm
_00061_,9.54µm
_01807_,9.54µm
_02859_,9.54µm
_05970_,9.54µm
_06367_,9.54µm
_08382_,9.54µm
_13068_,9.54µm
_14408_,9.54µm
_14508_,9.54µm
_20489_,9.54µm
_21163_,9.54µm
multiplier_instance.TT.genblk1\[3\].CSA1.A\[30\],9.54µm
multiplier_instance.TT.genblk1\[5\].CSA1.A\[26\],9.54µm
net91,9.54µm
net2330,9.54µm
net2727,9.54µm
_01324_,9.535µm
_02195_,9.535µm
_02578_,9.52µm
_06024_,9.52µm
_06124_,9.52µm
_06264_,9.52µm
_07086_,9.52µm
_07696_,9.52µm
_12038_,9.52µm
_13129_,9.52µm
_13305_,9.52µm
_15535_,9.52µm
_15769_,9.52µm
_16743_,9.52µm
_18700_,9.52µm
_18931_,9.52µm
_19868_,9.52µm
_20173_,9.52µm
divider_instance.mantisaB0\[19\],9.52µm
multiplier_instance.PPG.genblk1\[16\].masked\[11\],9.52µm
net3136,9.52µm
_03743_,9.5µm
_05190_,9.5µm
_08170_,9.5µm
_08749_,9.5µm
_18629_,9.5µm
_18702_,9.5µm
_20058_,9.5µm
_21412_,9.5µm
mult_buffer.array\[3\]\[39\],9.5µm
multiplier_instance.TT.genblk1\[4\].CSA1.A\[16\],9.5µm
reorder_buf_instance.array\[15\]\[19\],9.5µm
_18942_,9.49µm
_04849_,9.48µm
_05834_,9.48µm
_06735_,9.48µm
_09321_,9.48µm
_10763_,9.48µm
_11372_,9.48µm
_14468_,9.48µm
_14865_,9.48µm
_15684_,9.48µm
_16674_,9.48µm
_16876_,9.48µm
_17410_,9.48µm
_17492_,9.48µm
_18229_,9.48µm
_18848_,9.48µm
_19511_,9.48µm
_20083_,9.48µm
_20177_,9.48µm
_20699_,9.48µm
_20976_,9.48µm
_21523_,9.48µm
adder_buffer.out\[25\],9.48µm
multiplier_instance.TT.genblk1\[3\].CSA1.B\[31\],9.48µm
multiplier_instance.TT.genblk1\[5\].CSA1.B\[16\],9.48µm
multiplier_instance.s2_exp_b\[4\],9.48µm
reorder_buf_instance.array\[0\]\[24\],9.48µm
reorder_buf_instance.array\[0\]\[7\],9.48µm
reorder_buf_instance.array\[10\]\[29\],9.48µm
net2949,9.48µm
_04045_,9.46µm
_04643_,9.46µm
_04842_,9.46µm
_05161_,9.46µm
_08864_,9.46µm
_09854_,9.46µm
_10068_,9.46µm
_10646_,9.46µm
_11487_,9.46µm
_12588_,9.46µm
_15260_,9.46µm
_18499_,9.46µm
_18913_,9.46µm
_19785_,9.46µm
_20052_,9.46µm
_20518_,9.46µm
_20820_,9.46µm
multiplier_instance.TT.genblk1\[7\].CSA1.A\[34\],9.46µm
reorder_buf_instance.array\[11\]\[20\],9.46µm
reorder_buf_instance.array\[15\]\[12\],9.46µm
reorder_buf_instance.array\[13\]\[27\],9.455µm
reorder_buf_instance.array\[5\]\[9\],9.455µm
_01083_,9.445µm
_01451_,9.445µm
_02377_,9.445µm
_02639_,9.44µm
_03070_,9.44µm
_06305_,9.44µm
_07701_,9.44µm
_10000_,9.44µm
_10441_,9.44µm
_12373_,9.44µm
_13144_,9.44µm
_15359_,9.44µm
_16539_,9.44µm
_16690_,9.44µm
_17724_,9.44µm
_17788_,9.44µm
_19266_,9.44µm
_19450_,9.44µm
_19592_,9.44µm
_20192_,9.44µm
_21603_,9.44µm
divider_instance.mantisaA0\[13\],9.44µm
divider_instance.mantisaA0\[8\],9.44µm
multiplier_instance.TT.genblk1\[0\].CSA1.A\[17\],9.44µm
multiplier_instance.TT.genblk1\[0\].CSA1.A\[2\],9.44µm
net2706,9.44µm
_00808_,9.42µm
_01823_,9.42µm
_02930_,9.42µm
_02971_,9.42µm
_03558_,9.42µm
_08323_,9.42µm
_09006_,9.42µm
_10943_,9.42µm
_13389_,9.42µm
_14519_,9.42µm
_14709_,9.42µm
_15314_,9.42µm
_17419_,9.42µm
_17744_,9.42µm
multiplier_instance.TT.genblk1\[4\].CSA1.C\[27\],9.42µm
reorder_buf_instance.array\[10\]\[23\],9.42µm
reorder_buf_instance.array\[8\]\[14\],9.42µm
reorder_buf_instance.array\[13\]\[15\],9.415µm
_01391_,9.405µm
_02353_,9.405µm
_02557_,9.4µm
_02677_,9.4µm
_03596_,9.4µm
_04224_,9.4µm
_04828_,9.4µm
_07886_,9.4µm
_08172_,9.4µm
_08619_,9.4µm
_08848_,9.4µm
_09864_,9.4µm
_11332_,9.4µm
_16480_,9.4µm
_17358_,9.4µm
_17403_,9.4µm
_17674_,9.4µm
_19246_,9.4µm
_21209_,9.4µm
div_mantisa\[7\],9.4µm
multiplier_instance.TT.genblk1\[0\].CSA1.B\[5\],9.4µm
multiplier_instance.TT.genblk1\[4\].CSA1.A\[20\],9.4µm
_00208_,9.38µm
_03760_,9.38µm
_04726_,9.38µm
_04871_,9.38µm
_07443_,9.38µm
_07777_,9.38µm
_08068_,9.38µm
_10329_,9.38µm
_10347_,9.38µm
_14570_,9.38µm
_17678_,9.38µm
_19473_,9.38µm
_21212_,9.38µm
_21546_,9.38µm
adder_buffer.array\[0\]\[19\],9.38µm
multiplier_instance.TT.genblk1\[2\].CSA1.C\[10\],9.38µm
net2856,9.38µm
_01811_,9.375µm
_11495_,9.375µm
reorder_buf_instance.array\[13\]\[31\],9.375µm
_18161_,9.37µm
_02255_,9.365µm
_02395_,9.365µm
_00059_,9.36µm
_02902_,9.36µm
_03739_,9.36µm
_04039_,9.36µm
_05743_,9.36µm
_06027_,9.36µm
_06603_,9.36µm
_07965_,9.36µm
_08199_,9.36µm
_09091_,9.36µm
_10525_,9.36µm
_11072_,9.36µm
_11712_,9.36µm
_12322_,9.36µm
_14133_,9.36µm
_16655_,9.36µm
_18019_,9.36µm
_18824_,9.36µm
_19390_,9.36µm
_19705_,9.36µm
_19932_,9.36µm
_20025_,9.36µm
_20553_,9.36µm
_20847_,9.36µm
_21122_,9.36µm
_21132_,9.36µm
_21240_,9.36µm
_21785_,9.36µm
multiplier_instance.TT.genblk1\[1\].CSA1.B\[9\],9.36µm
reorder_buf_instance.array\[4\]\[20\],9.36µm
reorder_buf_instance.array\[4\]\[26\],9.36µm
reorder_buf_instance.array\[7\]\[10\],9.36µm
reorder_buf_instance.array\[7\]\[2\],9.36µm
net194,9.36µm
net2598,9.36µm
net2720,9.36µm
net2875,9.36µm
_03205_,9.34µm
_05281_,9.34µm
_05468_,9.34µm
_05742_,9.34µm
_07236_,9.34µm
_08240_,9.34µm
_08475_,9.34µm
_08938_,9.34µm
_13715_,9.34µm
_18768_,9.34µm
_19717_,9.34µm
_20513_,9.34µm
_21149_,9.34µm
_21468_,9.34µm
_02530_,9.335µm
_20174_,9.335µm
_00820_,9.325µm
_02586_,9.32µm
_03132_,9.32µm
_03521_,9.32µm
_05039_,9.32µm
_05799_,9.32µm
_06244_,9.32µm
_06421_,9.32µm
_12209_,9.32µm
_13066_,9.32µm
_13836_,9.32µm
_16520_,9.32µm
_16793_,9.32µm
_18565_,9.32µm
_19117_,9.32µm
_19590_,9.32µm
_20750_,9.32µm
reorder_buf_instance.array\[8\]\[13\],9.32µm
net2569,9.32µm
_00263_,9.31µm
_02915_,9.3µm
_04055_,9.3µm
_06342_,9.3µm
_08546_,9.3µm
_08888_,9.3µm
_12581_,9.3µm
_13592_,9.3µm
_15302_,9.3µm
b[0],9.3µm
b[21],9.3µm
b[26],9.3µm
b[2],9.3µm
b[3],9.3µm
_02420_,9.285µm
reorder_buf_instance.array\[5\]\[22\],9.285µm
_03661_,9.28µm
_04068_,9.28µm
_04289_,9.28µm
_04774_,9.28µm
_05680_,9.28µm
_07591_,9.28µm
_11359_,9.28µm
_11603_,9.28µm
_12561_,9.28µm
_14167_,9.28µm
_18510_,9.28µm
_18520_,9.28µm
_19733_,9.28µm
_20152_,9.28µm
reorder_buf_instance.array\[4\]\[28\],9.28µm
_02486_,9.26µm
_04089_,9.26µm
_04094_,9.26µm
_04851_,9.26µm
_05464_,9.26µm
_07602_,9.26µm
_08404_,9.26µm
_10783_,9.26µm
_11517_,9.26µm
_11837_,9.26µm
_17862_,9.26µm
_18587_,9.26µm
_18882_,9.26µm
_18948_,9.26µm
_19391_,9.26µm
_20454_,9.26µm
div_buffer.array\[2\]\[37\],9.25µm
_01136_,9.245µm
_18348_,9.245µm
_03006_,9.24µm
_03894_,9.24µm
_04239_,9.24µm
_05427_,9.24µm
_05537_,9.24µm
_06910_,9.24µm
_07185_,9.24µm
_08611_,9.24µm
_12110_,9.24µm
_12399_,9.24µm
_12558_,9.24µm
_12998_,9.24µm
_13152_,9.24µm
_13533_,9.24µm
_13735_,9.24µm
_15549_,9.24µm
_15890_,9.24µm
_17081_,9.24µm
_18825_,9.24µm
_19850_,9.24µm
_20653_,9.24µm
_21315_,9.24µm
_21436_,9.24µm
adder_buffer.array\[1\]\[2\],9.24µm
adder_buffer.array\[3\]\[15\],9.24µm
divider_instance.expmiddled\[0\],9.24µm
multiplier_instance.TT.genblk1\[0\].CSA1.C\[14\],9.24µm
multiplier_instance.TT.genblk1\[6\].CSA1.C\[33\],9.24µm
reorder_buf_instance.array\[9\]\[1\],9.235µm
_12417_,9.23µm
_16681_,9.23µm
_01201_,9.225µm
_01774_,9.225µm
_12304_,9.225µm
_00977_,9.22µm
_02600_,9.22µm
_03016_,9.22µm
_11431_,9.22µm
_12805_,9.22µm
_13192_,9.22µm
_16424_,9.22µm
_16442_,9.22µm
_16697_,9.22µm
_19219_,9.22µm
reorder_buf_instance.array\[15\]\[26\],9.22µm
reorder_buf_instance.array\[15\]\[3\],9.22µm
final_out[23],9.21µm
_05132_,9.2µm
_11696_,9.2µm
_12429_,9.2µm
_05139_,9.19µm
_13318_,9.19µm
_01261_,9.185µm
_01693_,9.185µm
_01779_,9.185µm
_02498_,9.185µm
_05289_,9.18µm
_07902_,9.18µm
_11504_,9.18µm
_17663_,9.18µm
a[23],9.18µm
c[22],9.18µm
c[8],9.18µm
_13309_,9.17µm
_02775_,9.16µm
_03375_,9.16µm
_05678_,9.16µm
_06851_,9.16µm
_08103_,9.16µm
_09154_,9.16µm
_09510_,9.16µm
_10296_,9.16µm
_10827_,9.16µm
_11568_,9.16µm
_12963_,9.16µm
_13022_,9.16µm
_13232_,9.16µm
_13918_,9.16µm
_14002_,9.16µm
_14901_,9.16µm
_18412_,9.16µm
_18828_,9.16µm
_19643_,9.16µm
_21007_,9.16µm
_21017_,9.16µm
_21236_,9.16µm
multiplier_instance.TT.genblk1\[6\].CSA1.B\[20\],9.16µm
reorder_buf_instance.array\[15\]\[2\],9.16µm
net3171,9.16µm
adder_buffer.array\[2\]\[29\],9.15µm
_03881_,9.14µm
_04218_,9.14µm
_04734_,9.14µm
_12335_,9.14µm
_17872_,9.14µm
_20594_,9.14µm
_21327_,9.14µm
reorder_buf_instance.array\[11\]\[0\],9.14µm
reorder_buf_instance.array\[2\]\[3\],9.14µm
_12422_,9.135µm
_00595_,9.13µm
_02429_,9.125µm
_04156_,9.12µm
_05941_,9.12µm
_06740_,9.12µm
_06988_,9.12µm
_07770_,9.12µm
_07960_,9.12µm
_08534_,9.12µm
_08542_,9.12µm
_09036_,9.12µm
_10221_,9.12µm
_10334_,9.12µm
_10747_,9.12µm
_11177_,9.12µm
_13107_,9.12µm
_14798_,9.12µm
_16304_,9.12µm
_18980_,9.12µm
_19393_,9.12µm
_19654_,9.12µm
_20064_,9.12µm
_20937_,9.12µm
_21185_,9.12µm
_21280_,9.12µm
multiplier_instance.TT.genblk1\[0\].CSA1.C\[8\],9.12µm
multiplier_instance.TT.genblk1\[1\].CSA1.B\[8\],9.12µm
multiplier_instance.TT.genblk1\[3\].CSA1.B\[18\],9.12µm
multiplier_instance.TT.genblk1\[6\].CSA1.A\[18\],9.12µm
multiplier_instance.TT.genblk1\[6\].CSA1.C\[31\],9.12µm
reorder_buf_instance.array\[11\]\[2\],9.12µm
reorder_buf_instance.array\[15\]\[21\],9.12µm
reorder_buf_instance.array\[2\]\[5\],9.12µm
reorder_buf_instance.array\[3\]\[3\],9.12µm
net2323,9.12µm
_12819_,9.115µm
_06327_,9.1µm
_10127_,9.1µm
_12375_,9.1µm
_14223_,9.1µm
_14244_,9.1µm
_15649_,9.1µm
_16077_,9.1µm
_19727_,9.1µm
multiplier_instance.TT.genblk1\[2\].CSA1.B\[28\],9.1µm
_02767_,9.08µm
_05159_,9.08µm
_07282_,9.08µm
_07478_,9.08µm
_10173_,9.08µm
_11015_,9.08µm
_11959_,9.08µm
_17698_,9.08µm
adder_instance.four_man\[53\],9.08µm
div_mantisaA\[3\],9.08µm
net2178,9.08µm
_21180_,9.07µm
_01225_,9.065µm
_16130_,9.065µm
_07291_,9.06µm
_10371_,9.06µm
_10734_,9.06µm
_11256_,9.06µm
_11377_,9.06µm
_16786_,9.06µm
_17376_,9.06µm
_19207_,9.06µm
_19617_,9.06µm
multiplier_instance.PPG.genblk1\[10\].masked\[11\],9.06µm
net2793,9.06µm
net3094,9.06µm
_15674_,9.045µm
reorder_buf_instance.array\[9\]\[26\],9.045µm
_03348_,9.04µm
_04031_,9.04µm
_05497_,9.04µm
_05833_,9.04µm
_08175_,9.04µm
_08442_,9.04µm
_09038_,9.04µm
_09055_,9.04µm
_09294_,9.04µm
_09484_,9.04µm
_10008_,9.04µm
_11309_,9.04µm
_11458_,9.04µm
_11808_,9.04µm
_12969_,9.04µm
_13959_,9.04µm
_14783_,9.04µm
_15587_,9.04µm
_15910_,9.04µm
_16049_,9.04µm
_18759_,9.04µm
_18921_,9.04µm
_19084_,9.04µm
_19467_,9.04µm
_20176_,9.04µm
_20383_,9.04µm
_20915_,9.04µm
_21419_,9.04µm
reorder_buf_instance.array\[3\]\[5\],9.04µm
reorder_buf_instance.array\[8\]\[27\],9.04µm
_19491_,9.03µm
_01830_,9.02µm
_02752_,9.02µm
_02921_,9.02µm
_03101_,9.02µm
_03297_,9.02µm
_04658_,9.02µm
_05811_,9.02µm
_06064_,9.02µm
_06676_,9.02µm
_08122_,9.02µm
_08149_,9.02µm
_08719_,9.02µm
_10031_,9.02µm
_10134_,9.02µm
_11286_,9.02µm
_11531_,9.02µm
_12493_,9.02µm
_12812_,9.02µm
_12990_,9.02µm
_13316_,9.02µm
_13749_,9.02µm
_14879_,9.02µm
_15304_,9.02µm
_16249_,9.02µm
_16601_,9.02µm
_18074_,9.02µm
_18189_,9.02µm
_18368_,9.02µm
_18567_,9.02µm
_18577_,9.02µm
_18662_,9.02µm
_18953_,9.02µm
_19033_,9.02µm
_19401_,9.02µm
_19513_,9.02µm
_20193_,9.02µm
_20276_,9.02µm
_20436_,9.02µm
_20930_,9.02µm
_21384_,9.02µm
_21465_,9.02µm
adder_buffer.array\[3\]\[14\],9.02µm
adder_buffer.array\[3\]\[26\],9.02µm
adder_instance.expmiddleb\[7\],9.02µm
div_buffer.out\[38\],9.02µm
mult_buffer.array\[3\]\[36\],9.02µm
multiplier_instance.PPG.genblk1\[14\].masked\[20\],9.02µm
multiplier_instance.TT.CPA.sum\[32\],9.02µm
multiplier_instance.TT.genblk1\[0\].CSA1.B\[7\],9.02µm
multiplier_instance.s3_sum\[26\],9.02µm
net2272,9.02µm
net2486,9.02µm
net2626,9.02µm
net3015,9.02µm
net3039,9.02µm
adder_buffer.array\[2\]\[0\],9.01µm
_04000_,9µm
_04427_,9µm
_04450_,9µm
_08196_,9µm
_09201_,9µm
_12411_,9µm
_13803_,9µm
_17388_,9µm
_19310_,9µm
_21222_,9µm
_21472_,9µm
_21477_,9µm
_21696_,9µm
adder_buffer.array\[1\]\[21\],9µm
reorder_buf_instance.array\[11\]\[31\],9µm
reorder_buf_instance.array\[2\]\[2\],9µm
_20073_,8.99µm
_01017_,8.985µm
_01029_,8.985µm
_01571_,8.985µm
_01995_,8.985µm
_02861_,8.98µm
_02944_,8.98µm
_03836_,8.98µm
_04203_,8.98µm
_05298_,8.98µm
_08396_,8.98µm
_08890_,8.98µm
_09124_,8.98µm
_09259_,8.98µm
_09303_,8.98µm
_11231_,8.98µm
_11270_,8.98µm
_11966_,8.98µm
_13562_,8.98µm
_14906_,8.98µm
_15043_,8.98µm
_17610_,8.98µm
_18241_,8.98µm
_18521_,8.98µm
_19986_,8.98µm
_21395_,8.98µm
multiplier_instance.TT.genblk1\[4\].CSA1.C\[25\],8.98µm
multiplier_instance.TT.genblk1\[7\].CSA1.B\[36\],8.98µm
multiplier_instance.TT.genblk1\[7\].CSA1.B\[45\],8.98µm
net147,8.98µm
net2741,8.98µm
_13332_,8.97µm
_02985_,8.96µm
_03088_,8.96µm
_03116_,8.96µm
_03203_,8.96µm
_05677_,8.96µm
_06866_,8.96µm
_08171_,8.96µm
_08232_,8.96µm
_09687_,8.96µm
_12694_,8.96µm
_13557_,8.96µm
_19779_,8.96µm
reorder_buf_instance.array\[13\]\[16\],8.955µm
_01257_,8.945µm
_01587_,8.945µm
_02080_,8.945µm
_02349_,8.945µm
_03106_,8.94µm
_03271_,8.94µm
_03560_,8.94µm
_03622_,8.94µm
_05388_,8.94µm
_05862_,8.94µm
_06741_,8.94µm
_09552_,8.94µm
_14094_,8.94µm
_15840_,8.94µm
_16926_,8.94µm
_17484_,8.94µm
_17622_,8.94µm
_17758_,8.94µm
_17902_,8.94µm
_18820_,8.94µm
_19045_,8.94µm
_19804_,8.94µm
_19977_,8.94µm
_20994_,8.94µm
multiplier_instance.PPG.genblk1\[19\].masked\[9\],8.94µm
reorder_buf_instance.array\[0\]\[8\],8.94µm
reorder_buf_instance.array\[14\]\[23\],8.94µm
net2230,8.94µm
net2353,8.94µm
net2445,8.94µm
net2687,8.94µm
_00658_,8.93µm
_07564_,8.93µm
final_out[13],8.93µm
_04070_,8.92µm
_04202_,8.92µm
_05790_,8.92µm
_06388_,8.92µm
_08087_,8.92µm
_08165_,8.92µm
_08214_,8.92µm
_09585_,8.92µm
_10543_,8.92µm
_11417_,8.92µm
_11432_,8.92µm
_13638_,8.92µm
_13879_,8.92µm
_15177_,8.92µm
_18106_,8.92µm
_18780_,8.92µm
_19663_,8.92µm
_21317_,8.92µm
_21584_,8.92µm
adder_buffer.array\[0\]\[28\],8.92µm
multiplier_instance.TT.genblk1\[4\].CSA1.A\[13\],8.92µm
multiplier_instance.TT.genblk1\[7\].CSA1.A\[35\],8.92µm
_12305_,8.915µm
_02876_,8.9µm
_03204_,8.9µm
_03644_,8.9µm
_03774_,8.9µm
_03824_,8.9µm
_05993_,8.9µm
_06411_,8.9µm
_08045_,8.9µm
_08088_,8.9µm
_08141_,8.9µm
_09209_,8.9µm
_09679_,8.9µm
_09947_,8.9µm
_11825_,8.9µm
_12638_,8.9µm
_12900_,8.9µm
_13826_,8.9µm
_13884_,8.9µm
_13958_,8.9µm
_13976_,8.9µm
_13996_,8.9µm
_14437_,8.9µm
_15529_,8.9µm
_15810_,8.9µm
_17374_,8.9µm
_17981_,8.9µm
_19192_,8.9µm
_19221_,8.9µm
_19601_,8.9µm
_20081_,8.9µm
_20493_,8.9µm
_20958_,8.9µm
adder_buffer.array\[0\]\[34\],8.9µm
multiplier_instance.TT.genblk1\[0\].CSA1.A\[16\],8.9µm
multiplier_instance.TT.genblk1\[1\].CSA1.B\[5\],8.9µm
multiplier_instance.TT.genblk1\[7\].CSA1.C\[38\],8.9µm
reorder_buf_instance.array\[14\]\[19\],8.9µm
reorder_buf_instance.array\[14\]\[24\],8.9µm
reorder_buf_instance.array\[15\]\[27\],8.9µm
reorder_buf_instance.array\[15\]\[7\],8.9µm
reorder_buf_instance.array\[6\]\[12\],8.9µm
reorder_buf_instance.array\[7\]\[14\],8.9µm
net205,8.9µm
net2159,8.9µm
net3062,8.9µm
_02326_,8.895µm
_18651_,8.89µm
reorder_buf_instance.array\[13\]\[6\],8.885µm
_10359_,8.88µm
_10750_,8.88µm
_13019_,8.88µm
_16903_,8.88µm
_18716_,8.88µm
_20008_,8.88µm
div_mantisaA\[14\],8.88µm
multiplier_instance.TT.genblk1\[3\].CSA1.A\[12\],8.88µm
multiplier_instance.TT.genblk1\[3\].CSA1.B\[20\],8.88µm
multiplier_instance.TT.genblk1\[4\].CSA1.B\[29\],8.88µm
multiplier_instance.TT.genblk1\[7\].CSA1.A\[27\],8.88µm
reorder_buf_instance.array\[5\]\[21\],8.88µm
reorder_buf_instance.array\[6\]\[13\],8.88µm
reorder_buf_instance.array\[8\]\[20\],8.88µm
_04095_,8.86µm
_05235_,8.86µm
_06773_,8.86µm
_08292_,8.86µm
_09087_,8.86µm
_09121_,8.86µm
_10186_,8.86µm
_10469_,8.86µm
_11714_,8.86µm
_12323_,8.86µm
_13023_,8.86µm
_13254_,8.86µm
_16103_,8.86µm
_16351_,8.86µm
_17382_,8.86µm
_17424_,8.86µm
_17436_,8.86µm
_17551_,8.86µm
